Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
6/21/2024 8:54:10 AM,24.550492,24.123039,23.751137,23.529874,23.521617,24.862309,24.255872,23.853823,23.608990,23.499370,24.632183,24.246255,23.724545,23.463360,23.124682,-56828.833098,24.336866,23.889971,23.558020,23.344467,23.210459,25.152833,24.173596,23.752680,23.434625,23.312804,23.878054,23.241440,23.388975,23.308215,28.020818,23.252914
6/21/2024 8:54:40 AM,24.564030,24.168884,23.759426,23.519360,23.522571,24.932551,24.272854,23.868527,23.609944,23.498489,24.630618,24.288882,23.744067,23.463167,23.155246,-56830.419058,24.342673,23.894867,23.560855,23.349597,23.214903,25.262155,24.171388,23.752075,23.462922,23.322295,23.885929,23.257358,23.399840,23.308069,28.034304,23.259193
6/21/2024 8:55:10 AM,24.626082,24.159305,23.762676,23.554031,23.521924,24.903550,24.289381,23.872464,23.623284,23.517566,24.665665,24.163886,23.747088,23.477199,23.180763,-56832.647098,24.353679,23.895570,23.572338,23.352826,23.220657,25.245033,24.151249,23.754613,23.451928,23.316345,23.885945,23.260357,23.395727,23.316575,28.079073,23.257374
6/21/2024 8:55:41 AM,24.737171,24.200200,23.762804,23.568607,23.536042,24.935463,24.321335,23.886113,23.630062,23.523658,24.713151,24.238445,23.774724,23.481686,23.174236,-56833.562425,24.348092,23.907624,23.594260,23.376823,23.240071,25.233058,24.220094,23.771255,23.481655,23.338509,23.910145,23.272886,23.420869,23.341492,28.102379,23.267379
6/21/2024 8:56:10 AM,24.696101,24.209928,23.803255,23.594629,23.562065,24.993648,24.321444,23.929304,23.651036,23.550369,24.756266,24.179468,23.773916,23.512528,23.186279,-56838.024617,24.363813,23.931839,23.604503,23.387071,23.242290,25.319812,24.196888,23.800519,23.492130,23.344398,23.931609,23.283366,23.434098,23.336368,28.112980,23.279006
6/21/2024 8:56:40 AM,24.600559,24.229261,23.813896,23.597707,23.564685,24.959677,24.349015,23.914048,23.669934,23.566520,24.693910,24.265442,23.805186,23.521570,23.181557,-56839.229265,24.411405,23.954498,23.623739,23.393010,23.264065,25.263121,24.202359,23.810349,23.500820,23.366398,23.942124,23.293895,23.447377,23.348732,28.143618,23.287700
6/21/2024 8:57:10 AM,24.552987,24.243256,23.824236,23.620433,23.585808,24.979138,24.359114,23.955778,23.674086,23.562417,24.722761,24.222875,23.797189,23.535127,23.195123,-56841.405026,24.392367,23.954919,23.635854,23.419813,23.270682,25.324776,24.219727,23.831857,23.518901,23.394349,23.962710,23.309231,23.459497,23.366590,28.200361,23.306707
6/21/2024 8:57:40 AM,24.611082,24.235441,23.835896,23.623844,23.590595,25.000829,24.383352,23.958269,23.688960,23.584174,24.758647,24.273683,23.801515,23.544271,23.224470,-56844.456955,24.382383,23.962570,23.647866,23.415314,23.279720,25.355022,24.224625,23.833321,23.522889,23.393062,23.966923,23.319187,23.478165,23.366909,28.191138,23.313221
6/21/2024 8:58:10 AM,24.685694,24.231342,23.848983,23.646109,23.573649,25.006340,24.389786,23.952794,23.695861,23.581675,24.729161,24.234549,23.826064,23.566540,23.211642,-56845.547214,24.407885,23.990156,23.662403,23.452337,23.311936,25.359455,24.263417,23.858395,23.544539,23.413341,23.988323,23.340387,23.500505,23.397283,28.203038,23.335569
6/21/2024 8:58:40 AM,24.518333,24.091081,23.838807,23.766835,23.807636,24.797465,24.289643,23.905726,23.687057,23.583188,24.684688,24.109177,23.864934,23.645788,23.345786,-56847.747232,24.487233,23.962581,23.649253,23.458221,23.325164,25.144346,24.139209,23.864044,23.567621,23.416931,23.980682,23.340765,23.522213,23.411655,28.090757,23.331588
6/21/2024 8:59:10 AM,24.309077,23.926551,23.743196,23.637276,23.603798,24.453303,23.949924,23.784686,23.708350,23.618932,24.366544,23.897219,23.653097,23.587976,23.368930,-56848.678435,24.302267,23.811333,23.592391,23.456849,23.346734,24.809389,23.760447,23.363024,23.501575,23.447903,23.990538,23.363253,23.492859,23.397665,27.721036,23.335951
6/21/2024 8:59:40 AM,24.031033,23.729442,23.589352,23.366178,23.252141,24.231452,23.781478,23.668000,23.603799,23.559541,23.800273,23.505875,23.424677,23.362048,23.230570,-56849.418482,23.978726,23.654175,23.518650,23.416579,23.348214,24.243978,23.424837,23.287640,23.277773,23.194700,23.970249,23.356014,23.449611,23.394098,27.591314,23.345919
6/21/2024 9:00:10 AM,23.890522,23.453527,23.305784,23.155240,23.076736,23.890980,23.621861,23.522336,23.450316,23.398014,23.810765,23.392508,23.157994,23.169470,22.888917,-56846.792777,23.778158,23.557596,23.435806,23.336242,23.286451,24.594858,23.464020,23.286222,23.056246,22.998850,23.972498,23.377538,23.430760,23.398415,27.524869,23.360102
6/21/2024 9:00:40 AM,23.883275,23.264568,23.144539,22.992796,22.992796,23.682021,23.477469,23.329963,23.223950,23.154639,23.633872,23.400395,22.995092,22.912428,22.786567,-56845.578354,23.560710,23.376754,23.257442,23.175972,23.134657,24.477360,23.173677,23.174365,22.937446,22.826981,23.934595,23.366201,23.368036,23.388454,27.474511,23.341652
6/21/2024 9:01:10 AM,23.815625,23.074487,22.863931,22.810415,22.887126,23.508851,23.254201,23.148860,23.024669,22.918129,23.406778,23.181222,22.865768,22.800538,22.669134,-56838.417535,23.349262,23.247613,23.104397,23.044710,23.033231,24.099361,22.997415,22.925315,22.845165,22.731692,23.917676,23.352703,23.304521,23.376104,27.413362,23.310257
6/21/2024 9:01:40 AM,23.194488,22.860440,22.714119,22.470993,22.557641,23.359473,23.137338,23.044827,22.897415,22.788319,23.496879,23.065029,22.804857,22.755470,22.557181,-56834.807304,23.243942,23.131713,22.986624,22.898676,22.958381,24.161892,22.835748,22.678162,22.761326,22.634966,23.904615,23.341003,23.288230,23.335267,27.394254,23.305439
6/21/2024 9:02:10 AM,23.038724,22.718580,22.609902,22.363273,22.565321,23.317124,23.018750,22.898659,22.775781,22.756944,23.258382,23.002219,22.685726,22.683199,22.474536,-56831.868787,23.068993,22.990016,22.841208,22.778962,22.866243,23.948101,22.677420,22.546211,22.497716,22.380941,23.875229,23.312500,23.285654,23.282671,27.226970,23.259494
6/21/2024 9:02:40 AM,22.854999,22.521170,22.354511,22.077153,22.264836,23.253997,22.803090,22.676741,22.618379,22.520021,23.159673,22.718325,22.447158,22.446238,22.420492,-56825.255149,23.004503,22.905306,22.755783,22.700877,22.759688,23.330877,22.559563,22.219775,22.408091,22.288764,23.872730,23.290494,23.227848,23.277415,27.042401,23.258599
6/21/2024 9:03:10 AM,22.951664,22.566429,22.472427,22.166388,21.982347,23.089877,22.769997,22.596303,22.547124,22.478173,22.916530,22.470128,22.287586,22.284826,22.222046,-56819.137184,22.958147,22.905791,22.660236,22.519829,22.597046,23.442856,22.502591,22.264414,22.338225,22.121819,23.866339,23.261607,23.197580,23.275146,27.008277,23.217317
6/21/2024 9:03:40 AM,23.092813,22.498352,22.287767,22.125627,22.023714,23.143542,22.709071,22.673001,22.562933,22.563853,23.078580,22.597404,22.229817,22.211419,21.992193,-56814.985051,22.894801,22.878955,22.598458,22.454125,22.513656,23.549082,22.351134,22.137953,22.246510,22.017868,23.863163,23.239381,23.144365,23.214596,27.023108,23.200367
6/21/2024 9:04:10 AM,23.159612,22.496517,22.330769,22.180374,21.976320,23.027848,22.632565,22.442730,22.324331,22.282482,22.878364,22.333299,22.139892,22.144263,22.082384,-56808.970875,22.760718,22.763015,22.493023,22.336701,22.339690,23.263758,22.359923,21.971212,22.069225,21.882154,23.836171,23.198583,23.063387,23.196977,26.908404,23.171960
6/21/2024 9:04:40 AM,22.706061,22.420405,22.121463,22.087878,21.913472,23.010602,22.527518,22.374426,22.309129,22.193686,22.747184,22.262219,22.003444,22.057971,21.826245,-56802.112497,22.662707,22.702913,22.399783,22.299770,22.337708,22.950742,22.192145,21.864750,22.023760,21.858076,23.806233,23.173425,23.046256,23.191556,26.900293,23.178474
6/21/2024 9:05:10 AM,22.933389,22.291820,22.098167,21.936191,21.762189,22.789847,22.519870,22.295039,22.191784,22.176144,22.667400,22.198683,21.939413,21.888554,21.822959,-56793.423381,22.605260,22.631916,22.365986,22.233540,22.332878,23.124075,22.144302,21.759787,21.891906,21.796158,23.801648,23.134174,23.027199,23.195456,26.800311,23.186964
6/21/2024 9:05:40 AM,22.746999,22.217650,22.000958,21.957930,21.882678,22.789725,22.422748,22.268013,22.171881,22.109086,22.488949,22.057556,21.860123,21.925483,21.834806,-56789.503358,22.549854,22.556059,22.292157,22.141749,22.327567,23.163301,22.020744,21.855519,21.802120,21.668364,23.777786,23.110738,22.965414,23.147464,26.819193,23.168121
6/21/2024 9:06:10 AM,22.733173,22.270041,21.948913,21.631711,21.770772,22.783481,22.404775,22.220138,22.132277,22.299244,22.602898,22.069707,21.791029,21.828089,21.712068,-56783.382954,22.506684,22.502547,22.219987,22.087960,22.165018,22.885538,21.919307,21.532535,21.728033,21.603467,23.747795,23.075884,22.948230,23.166094,26.823786,23.154847
6/21/2024 9:06:40 AM,22.328823,22.062723,21.782430,21.757569,21.650511,22.785696,22.293183,22.179577,22.063183,22.063643,22.397107,21.947450,21.829387,21.717281,21.720274,-56774.199313,22.405149,22.432965,22.159563,22.006352,22.009113,22.895937,21.896128,21.441385,21.723263,21.544576,23.711410,23.040365,22.919820,23.119564,26.697655,23.140910
6/21/2024 9:07:10 AM,22.584295,22.057064,21.886098,21.779530,21.616293,22.618534,22.334664,22.164719,22.088121,21.996554,22.441106,21.865845,21.641623,21.665339,21.654287,-56769.094458,22.349160,22.399969,22.103544,21.956988,21.951926,23.062052,21.950315,21.390580,21.575313,21.503686,23.755302,23.028763,22.861136,23.157773,26.636247,23.172003
6/21/2024 9:07:40 AM,22.447428,21.953180,21.868722,21.604664,21.410497,22.673335,22.232911,22.045906,21.952030,21.926717,22.522819,21.878619,21.771588,21.714035,21.641277,-56761.186650,22.306076,22.345164,22.032600,21.905354,21.937571,23.155620,21.760577,21.512351,21.620362,21.427123,23.722433,22.981838,22.859441,23.074821,26.616109,23.157686
6/21/2024 9:08:10 AM,22.777548,22.001645,21.917656,21.517984,21.446578,22.639473,22.223166,21.972193,21.888659,21.743187,22.275138,21.764826,21.643033,21.718783,21.617013,-56753.433642,22.194106,22.289773,21.961066,21.873387,21.985687,22.366109,21.887886,21.560280,21.522278,21.452025,23.698614,22.946271,22.825472,23.113868,26.574888,23.139806
6/21/2024 9:08:40 AM,22.700051,22.066216,21.612789,21.365176,21.365636,22.572065,22.216648,21.938288,21.904459,21.822754,22.201469,21.627066,21.551070,21.695911,21.449494,-56746.372623,22.178957,22.248641,21.952122,21.845108,21.881242,22.468897,21.666007,21.115385,21.376492,21.493978,23.677323,22.921042,22.856050,23.130655,26.598389,23.148329
6/21/2024 9:09:10 AM,22.355469,21.944664,21.723932,21.633215,21.510006,22.571768,22.097205,21.972046,21.800129,21.828902,22.219340,21.784707,21.602128,21.654400,21.391373,-56739.955099,22.176903,22.238539,21.992636,21.867680,21.868370,22.757298,21.759726,21.425119,21.474876,21.395631,23.661290,22.891663,22.851932,23.083384,26.530041,23.146968
6/21/2024 9:09:40 AM,22.285816,21.894282,21.856768,21.636225,21.647047,22.519155,22.087789,21.974594,21.916375,21.977125,22.341690,21.847791,21.776666,21.798995,21.577273,-56732.521857,22.129097,22.181770,21.909373,21.843090,21.825597,22.789724,21.927093,21.398433,21.670896,21.415481,23.653990,22.857481,22.874017,23.034522,26.407908,23.133462
6/21/2024 9:10:10 AM,22.490105,21.988079,21.841717,21.780489,21.749182,22.457925,22.093680,22.020061,21.978645,21.972663,22.262270,21.941828,21.918126,21.973123,21.780029,-56724.820465,22.191420,22.254435,21.951246,21.882667,21.854589,22.595576,22.118737,21.695292,21.495865,21.466842,23.646185,22.831518,22.882505,23.097415,26.337000,23.138044
6/21/2024 9:10:40 AM,22.746083,22.304808,22.119671,21.964376,21.922265,23.307652,22.327341,22.193505,22.013386,22.040304,22.346655,22.228232,22.016147,22.029261,21.888435,-56720.486720,22.582982,22.378644,22.070243,22.012727,21.959805,23.404271,22.276326,21.902044,21.889387,21.782129,23.652879,22.818701,22.944553,23.105724,26.408172,23.139007
6/21/2024 9:11:10 AM,23.095180,22.418430,22.034139,22.002848,22.064968,23.676051,22.781276,22.331527,22.202291,22.159971,23.183779,22.651244,22.342793,22.155831,22.043802,-56716.459257,22.868841,22.567656,22.246502,22.123913,22.086187,23.912197,22.577078,22.119083,21.964938,22.092629,23.703847,22.813948,22.979296,23.123239,26.538387,23.136323
6/21/2024 9:11:40 AM,23.379938,22.675568,22.310802,22.087251,22.153499,23.984519,22.860257,22.591699,22.292866,22.387364,23.559995,22.888735,22.413801,22.250325,22.081270,-56712.415370,23.208895,22.725095,22.378070,22.195491,22.155241,24.104924,22.669956,22.285180,22.032859,22.101875,23.696098,22.814912,22.982556,23.135450,26.641657,23.138434
6/21/2024 9:12:10 AM,23.500663,22.766381,22.394329,22.271779,22.275458,24.048507,22.988462,22.704125,22.489036,22.379385,23.733173,23.078688,22.640252,22.307650,22.226016,-56711.149853,23.367563,22.852002,22.512885,22.285291,22.234470,24.279320,22.817550,22.431286,22.192153,22.143622,23.712486,22.818469,23.018944,23.124314,26.708065,23.118116
6/21/2024 9:12:40 AM,23.745960,22.950525,22.595852,22.346457,22.366230,24.167798,23.196158,22.821458,22.616763,22.524150,23.841084,23.206715,22.663867,22.391979,22.281846,-56708.578940,23.482894,23.013150,22.606135,22.383645,22.329155,24.298729,23.086155,22.621301,22.257183,22.248444,23.750487,22.821401,23.039094,23.143312,26.782729,23.110717
6/21/2024 9:13:10 AM,23.832440,23.130581,22.748248,22.449055,22.418712,24.291067,23.288475,22.940946,22.610165,22.543292,23.909443,23.386674,22.773517,22.535018,22.416873,-56708.199177,23.602559,23.132017,22.685589,22.478536,22.399690,24.642927,23.221986,22.699833,22.429345,22.320600,23.771528,22.821812,23.054427,23.143493,26.869912,23.110440
6/21/2024 9:13:40 AM,23.898306,23.268375,22.775218,22.563608,22.513966,24.437222,23.434252,22.999590,22.658741,22.616462,24.058236,23.528292,22.873523,22.658511,22.476731,-56709.794337,23.703541,23.217493,22.763336,22.568498,22.454268,24.697934,23.345993,22.798022,22.464612,22.414960,23.771855,22.828111,23.056361,23.152313,26.946294,23.119260
6/21/2024 9:14:10 AM,23.939246,23.380263,22.866324,22.660500,22.588808,24.397770,23.555504,23.083766,22.808445,22.707599,24.203833,23.571557,22.928559,22.681408,22.513887,-56710.368159,23.738725,23.306868,22.839935,22.619622,22.504026,24.813790,23.495668,22.879208,22.512530,22.461734,23.795344,22.845217,23.088610,23.158390,27.003324,23.141405
6/21/2024 9:14:40 AM,23.984888,23.553943,22.941463,22.727401,22.675938,24.462595,23.705736,23.161625,22.922404,22.804126,24.230443,23.635807,23.017005,22.776791,22.556909,-56713.430165,23.802248,23.360354,22.873264,22.667902,22.537379,24.797578,23.627328,22.907023,22.626313,22.522211,23.790100,22.851216,23.093458,23.159106,27.077794,23.129496
6/21/2024 9:15:10 AM,24.062065,23.586705,23.030979,22.826604,22.749654,24.632371,23.794419,23.206349,22.965083,22.837170,24.329331,23.766912,23.108342,22.826604,22.606516,-56716.623772,23.888595,23.436918,22.916610,22.734011,22.580987,24.929479,23.687801,22.982742,22.680251,22.538701,23.823965,22.877570,23.122094,23.174196,27.105736,23.149638
6/21/2024 9:15:40 AM,24.113243,23.660863,23.052195,22.860462,22.823024,24.663582,23.863044,23.292039,23.026712,22.860921,24.373383,23.869002,23.107978,22.853572,22.654405,-56718.318153,23.938910,23.504253,22.985168,22.790881,22.635347,24.981284,23.797965,23.077920,22.772045,22.607314,23.842660,22.897450,23.150456,23.201867,27.177105,23.166064
6/21/2024 9:16:10 AM,24.170068,23.771155,23.101573,22.936038,22.883680,24.698151,23.906608,23.322349,23.079995,22.894703,24.391491,23.893087,23.162630,22.918586,22.698311,-56721.277191,23.953977,23.524609,23.035164,22.826657,22.684920,25.150620,23.826789,23.128135,22.856515,22.679406,23.854980,22.906121,23.160499,23.202729,27.229165,23.177942
6/21/2024 9:16:40 AM,24.176666,23.816037,23.183930,22.969289,22.934386,24.649374,23.949185,23.393656,23.135271,22.975489,24.388928,23.957893,23.227764,22.988576,22.740767,-56725.403820,23.946243,23.553104,23.091235,22.861854,22.728858,25.107477,23.896517,23.163539,22.907785,22.722425,23.880246,22.929600,23.187179,23.219768,27.294300,23.192688
6/21/2024 9:17:10 AM,24.316229,23.876190,23.232001,23.016234,23.004983,24.719259,24.007030,23.401790,23.157182,23.022892,24.453586,23.951353,23.284780,23.022662,22.772114,-56728.627247,24.031057,23.582497,23.119280,22.907136,22.768640,25.064542,23.910077,23.220038,22.941122,22.782882,23.881202,22.948700,23.195252,23.219120,27.338479,23.194564
6/21/2024 9:17:40 AM,24.326420,23.895557,23.265163,23.037473,23.020943,24.743396,24.040138,23.459943,23.192186,23.038162,24.501540,23.951241,23.312661,23.023468,22.802782,-56730.474494,24.154682,23.638604,23.153867,22.936457,22.803712,25.188584,24.028694,23.270222,22.990647,22.857228,23.910922,22.957812,23.216753,23.229145,27.353423,23.208261
6/21/2024 9:18:10 AM,24.274558,23.922482,23.321264,23.116326,23.063988,24.796806,24.117221,23.500196,23.248984,23.091076,24.543077,23.962124,23.363709,23.106915,22.841254,-56736.605562,24.133369,23.658769,23.199069,22.969281,22.837693,25.209826,24.034638,23.311742,23.031502,22.886612,23.924659,22.979154,23.224084,23.238313,27.417791,23.213528
6/21/2024 9:18:40 AM,24.358906,23.931052,23.362653,23.083133,23.088642,24.809934,24.086159,23.561980,23.269039,23.126976,24.552779,24.057524,23.401194,23.129960,22.848924,-56738.545881,24.166772,23.665839,23.214408,22.994730,22.861542,25.206360,24.024521,23.363786,23.060162,22.920563,23.920497,22.987383,23.236898,23.245848,27.445505,23.231161
6/21/2024 9:19:10 AM,24.395461,23.971993,23.403185,23.096831,23.124147,24.821753,24.150450,23.575665,23.320821,23.140674,24.627761,24.023315,23.461220,23.157200,22.881232,-56743.159633,24.160591,23.695419,23.249523,23.022744,22.902884,25.056652,24.062095,23.419077,23.112964,22.953403,23.930583,23.012642,23.250671,23.256866,27.520565,23.247228
6/21/2024 9:19:40 AM,24.406649,23.990294,23.441006,23.145924,23.157171,24.866779,24.169660,23.611179,23.319645,23.172778,24.656790,24.050319,23.517155,23.176909,22.907843,-56746.158020,24.159535,23.706054,23.296194,23.048547,22.922263,25.142231,24.089674,23.435912,23.129121,23.004236,23.955877,23.036379,23.276461,23.271412,27.537027,23.266364
6/21/2024 9:20:10 AM,24.421649,24.043796,23.487231,23.212145,23.200670,24.897315,24.181003,23.670456,23.351658,23.208014,24.673841,24.099692,23.575298,23.193096,22.941720,-56751.553187,24.180152,23.739070,23.323503,23.065539,22.947297,25.189088,24.105942,23.469864,23.150472,23.027200,23.960694,23.041893,23.281284,23.283578,27.588653,23.270728
6/21/2024 9:20:40 AM,24.539733,24.079972,23.518633,23.233009,23.242189,24.920850,24.242817,23.691301,23.399128,23.257105,24.716375,24.116394,23.593165,23.234157,22.953182,-56757.017182,24.219713,23.754599,23.343405,23.081090,22.978236,25.200913,24.132682,23.502834,23.183922,23.051476,23.989275,23.075581,23.311513,23.298893,27.630660,23.289714
